CROP_TYPE,SOIL_TYPE,REGION,Humidity,soilmiosture,Temperature,WEATHER_CONDITION,WATER_REQUIREMENT
WHEAT,HUMID,HUMID,47.19847683,170,29.76,SUNNY,6.8
WHEAT,HUMID,HUMID,46.24856523,170,29.72,WINDY,6.3
WHEAT,HUMID,HUMID,52.79913039,170,29.68,RAINY,0.3
WHEAT,HUMID,HUMID,66.45457122,169,29.65,NORMAL,6.35
WHEAT,HUMID,HUMID,36.52780776,170,29.61,SUNNY,7.85
WHEAT,HUMID,HUMID,56.92831399,170,29.58,WINDY,7.35
WHEAT,HUMID,HUMID,32.31528909,170,29.54,RAINY,0.5
WHEAT,HUMID,HUMID,56.46868874,170,29.5,NORMAL,7.32
WHEAT,HUMID,HUMID,45.70976142,170,29.49,SUNNY,8.82
WHEAT,HUMID,HUMID,45.01110015,170,29.45,WINDY,8.32
WHEAT,HUMID,HUMID,31.94550613,170,29.42,RAINY,0.8
WHEAT,WET,DESERT,35.48885969,170,29.38,NORMAL,6.2
WHEAT,WET,DESERT,49.94704718,169,29.35,SUNNY,7.7
WHEAT,WET,DESERT,35.6395615,170,29.31,WINDY,7.2
WHEAT,WET,DESERT,32.45974539,170,29.28,RAINY,0.5
WHEAT,WET,DESERT,51.29019509,171,29.25,NORMAL,7.2
WHEAT,WET,DESERT,38.83786012,169,29.22,SUNNY,8.7
WHEAT,WET,DESERT,44.93322042,170,29.19,WINDY,8.2
WHEAT,WET,DESERT,57.3414485,169,29.16,RAINY,0.8
WHEAT,WET,DESERT,48.41490082,169,29.13,NORMAL,8.3
WHEAT,WET,DESERT,60.54880693,170,29.12,SUNNY,9.8
WHEAT,WET,DESERT,59.33157782,170,29.09,WINDY,9.3
WHEAT,WET,DESERT,62.4901206,170,29.1,RAINY,0.3
WHEAT,WET,DESERT,43.61444121,169,29.35,NORMAL,9.4
WHEAT,WET,DESERT,47.2879691,168,29.7,SUNNY,10.9
WHEAT,WET,DESERT,40.7192594,173,30.08,WINDY,10.4
WHEAT,WET,DESERT,66.68832981,170,30.35,RAINY,1.4
WHEAT,WET,SEMI ARID,61.33186249,171,30.55,NORMAL,5.3
WHEAT,WET,SEMI ARID,63.46513414,171,30.68,SUNNY,6.8
WHEAT,WET,SEMI ARID,39.37252634,170,30.77,WINDY,6.3
WHEAT,WET,SEMI ARID,56.01334416,170,30.82,RAINY,0.3
WHEAT,WET,SEMI ARID,35.39454002,170,30.85,NORMAL,6.25
WHEAT,WET,SEMI ARID,56.03021253,170,30.85,SUNNY,7.75
WHEAT,WET,SEMI ARID,67.10604388,169,30.85,WINDY,7.25
WHEAT,WET,SEMI ARID,34.75591197,170,30.83,RAINY,0.5
WHEAT,WET,SEMI ARID,59.96669215,170,30.8,NORMAL,7.35
WHEAT,WET,SEMI ARID,36.67847052,170,30.75,SUNNY,8.85
WHEAT,WET,SEMI ARID,33.10695144,172,30.7,WINDY,8.35
WHEAT,WET,SEMI ARID,45.93248374,170,30.65,RAINY,0.8
WHEAT,WET,SEMI ARID,54.32342534,171,30.6,NORMAL,8.34
WHEAT,WET,SEMI ARID,56.31006755,170,30.54,SUNNY,9.84
WHEAT,WET,SEMI ARID,60.24218572,170,30.48,WINDY,9.34
WHEAT,WET,SEMI ARID,35.29006485,170,30.42,RAINY,0.34
WHEAT,WET,SEMI HUMID,48.17631461,171,30.36,NORMAL,4
WHEAT,WET,SEMI HUMID,40.58227261,171,30.3,SUNNY,5.5
WHEAT,WET,SEMI HUMID,69.69141302,171,30.24,WINDY,5
WHEAT,WET,SEMI HUMID,47.70351758,169,30.21,RAINY,0.2
WHEAT,WET,SEMI HUMID,50.54495302,170,30.15,NORMAL,5.06
WHEAT,WET,SEMI HUMID,62.56532471,172,30.09,SUNNY,6.56
WHEAT,WET,SEMI HUMID,58.25799145,171,30.04,WINDY,6.06
WHEAT,WET,SEMI HUMID,66.35375127,170,29.98,RAINY,0.3
WHEAT,WET,SEMI HUMID,44.82294584,170,29.93,NORMAL,6.04
WHEAT,WET,SEMI HUMID,42.89833235,170,29.88,SUNNY,7.56
WHEAT,WET,SEMI HUMID,66.34777265,171,29.83,WINDY,7.06
WHEAT,WET,SEMI HUMID,48.93905624,170,29.77,RAINY,0.5
WHEAT,WET,SEMI HUMID,64.70930606,170,29.73,NORMAL,7.05
WHEAT,WET,SEMI HUMID,51.27868781,171,29.68,SUNNY,8.56
WHEAT,WET,SEMI HUMID,59.3189118,170,29.64,WINDY,8.05
WHEAT,WET,SEMI HUMID,61.09387478,171,29.61,RAINY,0.8
WHEAT,WET,HUMID,54.65030015,170,29.57,NORMAL,2.48
WHEAT,WET,HUMID,54.1077461,170,29.53,SUNNY,3.98
WHEAT,WET,HUMID,55.27755933,170,29.5,WINDY,3.48
WHEAT,WET,HUMID,53.57014709,170,29.46,RAINY,0.1
WHEAT,WET,HUMID,58.59986279,171,29.42,NORMAL,3.48
WHEAT,WET,HUMID,55.77264351,171,29.39,SUNNY,4.98
WHEAT,WET,HUMID,45.89239456,171,29.35,WINDY,4.48
WHEAT,WET,HUMID,45.38497051,171,29.31,RAINY,0.1
WHEAT,WET,HUMID,56.85420099,170,29.28,NORMAL,4.48
WHEAT,WET,HUMID,58.51663927,170,29.25,SUNNY,5.98
WHEAT,WET,HUMID,51.79939437,171,29.22,WINDY,5.48
WHEAT,WET,HUMID,50.7330069,170,29.2,RAINY,0.2
WHEAT,WET,HUMID,47.18283631,170,29.17,NORMAL,5.48
WHEAT,WET,HUMID,43.6672299,171,29.14,SUNNY,6.98
WHEAT,WET,HUMID,44.8302551,171,29.11,WINDY,6.48
WHEAT,WET,HUMID,43.58788762,170,29.08,RAINY,0.3
MUSTARD,DRY,DESERT,55.59160391,170,29.05,NORMAL,6.12
MUSTARD,DRY,DESERT,61.5620517,171,29.03,SUNNY,7.62
MUSTARD,DRY,DESERT,49.32609633,170,29.03,WINDY,7.12
MUSTARD,DRY,DESERT,55.25435777,170,29.24,RAINY,0.5
MUSTARD,DRY,DESERT,51.66921088,170,29.58,NORMAL,7.12
MUSTARD,DRY,DESERT,49.66474269,170,29.95,SUNNY,8.62
MUSTARD,DRY,DESERT,46.01868196,170,30.32,WINDY,8.12
MUSTARD,DRY,DESERT,58.22686794,170,30.6,RAINY,0.8
MUSTARD,DRY,DESERT,53.2208266,170,30.71,NORMAL,8.12
MUSTARD,DRY,DESERT,43.65305437,170,30.87,SUNNY,9.62
MUSTARD,DRY,DESERT,56.32938343,170,30.97,WINDY,9.12
MUSTARD,DRY,DESERT,45.90067655,170,31.04,RAINY,0.12
MUSTARD,DRY,DESERT,60.9835384,171,31.07,NORMAL,9.12
MUSTARD,DRY,DESERT,40.00933429,171,31.07,SUNNY,10.62
MUSTARD,DRY,DESERT,57.14218792,171,31.06,WINDY,10.12
MUSTARD,DRY,DESERT,44.359648,171,31.03,RAINY,1.12
MUSTARD,DRY,SEMI ARID,59.79236306,169,30.99,NORMAL,5.58
MUSTARD,DRY,SEMI ARID,45.20094476,167,30.94,SUNNY,7.08
MUSTARD,DRY,SEMI ARID,64.95585424,176,30.89,WINDY,6.58
MUSTARD,DRY,SEMI ARID,41.36561835,163,30.84,RAINY,0.3
MUSTARD,DRY,SEMI ARID,61.66852372,159,30.77,NORMAL,6.58
MUSTARD,DRY,SEMI ARID,51.33189406,159,30.74,SUNNY,8.08
MUSTARD,DRY,SEMI ARID,63.56791363,158,30.68,WINDY,7.58
MUSTARD,DRY,SEMI ARID,44.82069159,160,30.61,RAINY,0.5
MUSTARD,DRY,SEMI ARID,56.40226277,160,30.55,NORMAL,7.58
MUSTARD,DRY,SEMI ARID,63.56222995,161,30.48,SUNNY,9.08
MUSTARD,DRY,SEMI ARID,54.82130787,176,30.42,WINDY,8.58
MUSTARD,DRY,SEMI ARID,43.02151392,209,30.35,RAINY,0.8
MUSTARD,DRY,SEMI ARID,47.36534833,195,30.29,NORMAL,8.58
MUSTARD,DRY,SEMI ARID,57.17377029,282,30.23,SUNNY,10.08
MUSTARD,DRY,SEMI ARID,46.82652785,243,30.17,WINDY,9.58
MUSTARD,DRY,SEMI ARID,56.96640758,222,30.12,RAINY,0.58
MUSTARD,DRY,SEMI HUMID,62.85948245,249,30.06,NORMAL,4.86
MUSTARD,DRY,SEMI HUMID,60.50320928,336,30.04,SUNNY,6.36
MUSTARD,DRY,SEMI HUMID,61.39451307,372,29.99,WINDY,5.86
MUSTARD,DRY,SEMI HUMID,44.17085032,316,29.94,RAINY,0.2
MUSTARD,DRY,SEMI HUMID,58.55363573,273,29.89,NORMAL,5.86
MUSTARD,DRY,SEMI HUMID,62.40392519,237,29.84,SUNNY,7.36
MUSTARD,DRY,SEMI HUMID,52.3003173,206,29.8,WINDY,6.86
MUSTARD,DRY,SEMI HUMID,42.26206161,233,29.76,RAINY,0.3
MUSTARD,DRY,SEMI HUMID,57.30636014,234,29.72,NORMAL,6.86
MUSTARD,DRY,SEMI HUMID,49.84213387,232,29.68,SUNNY,8.36
MUSTARD,DRY,SEMI HUMID,45.41393636,231,29.64,WINDY,7.86
MUSTARD,DRY,SEMI HUMID,61.58245338,231,29.61,RAINY,0.5
MUSTARD,DRY,SEMI HUMID,50.77148138,231,29.57,NORMAL,7.86
MUSTARD,DRY,SEMI HUMID,41.81420849,231,29.55,SUNNY,9.36
MUSTARD,DRY,SEMI HUMID,61.18749126,231,29.52,WINDY,8.86
MUSTARD,DRY,SEMI HUMID,44.2252605,230,29.49,RAINY,0.8
MUSTARD,DRY,HUMID,43.35365671,232,29.46,NORMAL,3.96
MUSTARD,DRY,HUMID,57.69622912,230,29.43,SUNNY,5.46
MUSTARD,DRY,HUMID,58.25204566,231,29.4,WINDY,4.96
MUSTARD,DRY,HUMID,59.79023382,231,29.38,RAINY,0.1
MUSTARD,DRY,HUMID,53.50567601,231,29.35,NORMAL,4.96
MUSTARD,DRY,HUMID,52.62741529,230,29.33,SUNNY,6.46
MUSTARD,DRY,HUMID,61.25353851,230,29.3,WINDY,5.96
MUSTARD,DRY,HUMID,52.60950014,231,29.27,RAINY,0.2
MUSTARD,DRY,HUMID,48.8246387,230,29.25,NORMAL,5.96
MUSTARD,DRY,HUMID,40.92604945,231,29.24,SUNNY,7.46
MUSTARD,DRY,HUMID,61.43378674,231,29.22,WINDY,6.96
MUSTARD,DRY,HUMID,49.60384796,230,29.19,RAINY,0.3
MUSTARD,DRY,HUMID,54.61813464,229,29.17,NORMAL,6.96
MUSTARD,DRY,HUMID,41.55934359,231,29.15,SUNNY,8.46
MUSTARD,DRY,HUMID,48.23991436,231,29.12,WINDY,7.96
MUSTARD,DRY,HUMID,62.84916863,231,29.1,RAINY,0.5
MUSTARD,HUMID,DESERT,46.42693735,229,29.08,NORMAL,4.68
MUSTARD,HUMID,DESERT,63.04749127,230,29.06,SUNNY,6.18
MUSTARD,HUMID,DESERT,57.03184356,230,29.04,WINDY,5.68
MUSTARD,HUMID,DESERT,52.62696801,231,29.02,RAINY,0.2
MUSTARD,HUMID,DESERT,60.16299493,229,29,NORMAL,5.68
MUSTARD,HUMID,DESERT,55.20522037,230,28.98,SUNNY,7.18
MUSTARD,HUMID,DESERT,63.18180319,230,28.97,WINDY,6.68
MUSTARD,HUMID,DESERT,59.96664731,230,28.95,RAINY,0.3
MUSTARD,HUMID,DESERT,40.5926071,231,28.93,NORMAL,6.68
MUSTARD,HUMID,DESERT,53.76623369,228,28.92,SUNNY,8.18
MUSTARD,HUMID,DESERT,61.14754363,231,28.9,WINDY,7.68
MUSTARD,HUMID,DESERT,49.00323081,229,28.88,RAINY,0.5
MUSTARD,HUMID,DESERT,61.34900107,228,28.86,NORMAL,7.68
MUSTARD,HUMID,DESERT,48.27531965,230,28.84,SUNNY,9.18
MUSTARD,HUMID,DESERT,45.96341933,230,28.83,WINDY,8.68
MUSTARD,HUMID,DESERT,49.9767522,229,28.81,RAINY,0.8
MUSTARD,HUMID,SEMI ARID,87.80507732,230,28.8,NORMAL,4.14
MUSTARD,HUMID,SEMI ARID,80.77275974,229,28.78,SUNNY,5.64
MUSTARD,HUMID,SEMI ARID,84.34262707,230,28.77,WINDY,5.14
MUSTARD,HUMID,SEMI ARID,81.04554836,231,28.76,RAINY,0.2
MUSTARD,HUMID,SEMI ARID,87.32761241,230,28.74,NORMAL,5.14
MUSTARD,HUMID,SEMI ARID,89.71503316,230,28.73,SUNNY,6.64
MUSTARD,HUMID,SEMI ARID,83.24855855,211,28.72,WINDY,6.14
MUSTARD,HUMID,SEMI ARID,85.5701901,186,28.7,RAINY,0.3
MUSTARD,HUMID,SEMI ARID,87.93598094,174,28.69,NORMAL,6.14
MUSTARD,HUMID,SEMI ARID,82.1193047,170,28.68,SUNNY,7.64
MUSTARD,HUMID,SEMI ARID,86.73346018,170,28.67,WINDY,7.14
MUSTARD,HUMID,SEMI ARID,86.45147631,171,28.65,RAINY,0.5
MUSTARD,HUMID,SEMI ARID,82.35916228,170,28.64,NORMAL,7.14
MUSTARD,HUMID,SEMI ARID,84.96089355,172,28.63,SUNNY,8.64
MUSTARD,HUMID,SEMI ARID,86.45193297,171,28.63,WINDY,8.14
MUSTARD,HUMID,SEMI ARID,85.16906976,170,28.62,RAINY,0.8
MUSTARD,HUMID,SEMI HUMID,80.4513142,171,28.61,NORMAL,3.42
MUSTARD,HUMID,SEMI HUMID,84.96771717,170,28.6,SUNNY,4.92
MUSTARD,HUMID,SEMI HUMID,83.64274107,170,28.59,WINDY,4.42
MUSTARD,HUMID,SEMI HUMID,89.07866095,172,28.58,RAINY,0.1
MUSTARD,HUMID,SEMI HUMID,87.93724219,170,28.57,NORMAL,4.42
MUSTARD,HUMID,SEMI HUMID,85.81675947,170,28.57,SUNNY,5.92
MUSTARD,HUMID,SEMI HUMID,80.29868321,170,28.56,WINDY,5.42
MUSTARD,HUMID,SEMI HUMID,86.404241,170,28.55,RAINY,0.2
MUSTARD,HUMID,SEMI HUMID,81.67085323,170,28.54,NORMAL,5.42
MUSTARD,HUMID,SEMI HUMID,82.60629652,171,28.52,SUNNY,6.92
MUSTARD,HUMID,SEMI HUMID,86.20681554,170,28.52,WINDY,6.42
MUSTARD,HUMID,SEMI HUMID,88.71782287,172,28.51,RAINY,0.3
MUSTARD,HUMID,SEMI HUMID,87.50436797,171,28.5,NORMAL,6.42
MUSTARD,HUMID,SEMI HUMID,88.73100226,171,28.49,SUNNY,7.92
MUSTARD,HUMID,SEMI HUMID,81.59200689,171,28.48,WINDY,7.42
MUSTARD,HUMID,SEMI HUMID,84.61431076,170,28.47,RAINY,0.5
MUSTARD,HUMID,HUMID,88.4393979,172,28.47,NORMAL,2.52
MUSTARD,HUMID,HUMID,86.13316408,172,28.66,SUNNY,4.02
MUSTARD,HUMID,HUMID,86.99495766,171,29.03,WINDY,3.52
MUSTARD,HUMID,HUMID,84.80084105,172,29.46,RAINY,0.1
MUSTARD,HUMID,HUMID,89.1148059,167,29.88,NORMAL,3.52
MUSTARD,HUMID,HUMID,88.07505524,171,30.24,SUNNY,5.02
MUSTARD,HUMID,HUMID,87.16679147,172,30.55,WINDY,4.52
MUSTARD,HUMID,HUMID,83.14796296,171,30.69,RAINY,0.1
MUSTARD,HUMID,HUMID,88.50229102,171,31,NORMAL,4.52
MUSTARD,HUMID,HUMID,89.30428305,173,31.3,SUNNY,6.02
MUSTARD,HUMID,HUMID,82.76020821,173,31.51,WINDY,5.52
MUSTARD,HUMID,HUMID,85.99127934,173,31.66,RAINY,0.2
MUSTARD,HUMID,HUMID,89.9939693,173,31.75,NORMAL,5.52
MUSTARD,HUMID,HUMID,82.9116472,171,31.8,SUNNY,7.02
MUSTARD,HUMID,HUMID,89.99615558,173,31.82,WINDY,6.52
MUSTARD,HUMID,HUMID,87.4512669,171,31.82,RAINY,0.3
MUSTARD,WET,DESERT,81.94268594,289,31.8,NORMAL,3.6
MUSTARD,WET,DESERT,85.60472562,297,31.76,SUNNY,5.1
MUSTARD,WET,DESERT,84.8593608,261,31.71,WINDY,4.6
MUSTARD,WET,DESERT,89.80650642,230,31.66,RAINY,0.1
MUSTARD,WET,DESERT,85.44815232,203,31.63,NORMAL,4.6
MUSTARD,WET,DESERT,86.89934108,183,31.56,SUNNY,6.1
MUSTARD,WET,DESERT,85.91625451,172,31.49,WINDY,5.6
MUSTARD,WET,DESERT,81.13903037,170,31.42,RAINY,0.2
MUSTARD,WET,DESERT,89.92908171,169,31.34,NORMAL,5.6
MUSTARD,WET,DESERT,84.28187572,169,31.26,SUNNY,7.1
MUSTARD,WET,DESERT,85.85384444,170,31.18,WINDY,6.6
MUSTARD,WET,DESERT,87.59810657,170,31.11,RAINY,0.3
MUSTARD,WET,DESERT,87.60890009,170,31.03,NORMAL,6.6
MUSTARD,WET,DESERT,82.89166381,169,30.95,SUNNY,8.1
MUSTARD,WET,DESERT,87.17649,175,30.88,WINDY,7.6
MUSTARD,WET,DESERT,87.09979549,170,30.8,RAINY,0.5
MUSTARD,WET,SEMI ARID,88.48312598,170,30.77,NORMAL,3.06
MUSTARD,WET,SEMI ARID,89.89593328,169,30.7,SUNNY,4.56
MUSTARD,WET,SEMI ARID,86.94206817,169,30.63,WINDY,4.06
MUSTARD,WET,SEMI ARID,83.8001509,400,30.56,RAINY,0.1
MUSTARD,WET,SEMI ARID,80.14487166,404,30.5,NORMAL,4.06
MUSTARD,WET,SEMI ARID,80.98004661,334,30.44,SUNNY,5.56
MUSTARD,WET,SEMI ARID,89.4875022,329,30.38,WINDY,5.06
MUSTARD,WET,SEMI ARID,88.48587386,321,30.32,RAINY,0.2
MUSTARD,WET,SEMI ARID,82.67639542,323,30.26,NORMAL,5.06
MUSTARD,WET,SEMI ARID,83.97586797,323,30.21,SUNNY,6.56
MUSTARD,WET,SEMI ARID,81.97952224,322,30.16,WINDY,606
MUSTARD,WET,SEMI ARID,88.00989267,321,30.11,RAINY,0.3
MUSTARD,WET,SEMI ARID,86.49366929,320,30.09,NORMAL,6.06
MUSTARD,WET,SEMI ARID,86.12194568,323,30.05,SUNNY,7.56
MUSTARD,WET,SEMI ARID,87.11497805,325,30,WINDY,7.06
MUSTARD,WET,SEMI ARID,86.16063492,324,29.96,RAINY,0.5
MUSTARD,WET,SEMI HUMID,84.8845732,323,29.92,NORMAL,2.34
MUSTARD,WET,SEMI HUMID,80.35005927,328,29.88,SUNNY,3.84
MUSTARD,WET,SEMI HUMID,80.28038146,327,29.84,WINDY,3.34
MUSTARD,WET,SEMI HUMID,80.03499648,327,29.8,RAINY,0.1
MUSTARD,WET,SEMI HUMID,83.6869203,326,29.76,NORMAL,3.34
MUSTARD,WET,SEMI HUMID,88.66663953,326,29.73,SUNNY,4.84
MUSTARD,WET,SEMI HUMID,85.42058715,330,29.71,WINDY,4.34
MUSTARD,WET,SEMI HUMID,81.8009244,334,29.67,RAINY,0.1
MUSTARD,WET,SEMI HUMID,83.78911515,331,29.64,NORMAL,4.34
MUSTARD,WET,SEMI HUMID,86.5543196,334,29.6,SUNNY,5.84
MUSTARD,WET,SEMI HUMID,88.9570454,333,29.57,WINDY,5.34
MUSTARD,WET,SEMI HUMID,89.1886954,335,29.53,RAINY,0.2
MUSTARD,WET,SEMI HUMID,83.63802195,334,29.5,NORMAL,5.34
MUSTARD,WET,SEMI HUMID,87.91332682,333,29.47,SUNNY,6.84
MUSTARD,WET,SEMI HUMID,80.45744422,331,29.43,WINDY,6.34
MUSTARD,WET,SEMI HUMID,89.12760359,332,29.4,RAINY,0.3
MUSTARD,WET,HUMID,83.52706038,332,29.37,NORMAL,1.44
MUSTARD,WET,HUMID,83.69659318,332,29.36,SUNNY,3
MUSTARD,WET,HUMID,86.69133979,331,29.33,WINDY,2.5
MUSTARD,WET,HUMID,83.48991368,331,29.3,RAINY,0.1
MUSTARD,WET,HUMID,63.19915325,334,29.27,NORMAL,2.44
MUSTARD,WET,HUMID,68.13999721,332,29.24,SUNNY,4
MUSTARD,WET,HUMID,62.28814857,332,29.21,WINDY,3.5
MUSTARD,WET,HUMID,67.21113844,332,29.19,RAINY,0.1
MUSTARD,WET,HUMID,65.06601664,329,29.16,NORMAL,3.44
MUSTARD,WET,HUMID,65.33538112,333,29.14,SUNNY,5
MUSTARD,WET,HUMID,64.28791388,332,29.12,WINDY,4.5
MUSTARD,WET,HUMID,61.57072498,332,29.1,RAINY,0.1
MUSTARD,WET,HUMID,68.68401492,333,29.08,NORMAL,4.44
MUSTARD,WET,HUMID,63.36085585,333,29.06,SUNNY,6
MUSTARD,WET,HUMID,61.18235808,332,29.04,WINDY,5.5
MUSTARD,WET,HUMID,66.61452812,332,29.03,RAINY,0.2
COTTON,DRY,DESERT,68.32176769,331,29.01,NORMAL,8.75
COTTON,DRY,DESERT,68.79427388,332,28.99,SUNNY,10.25
COTTON,DRY,DESERT,64.2097765,328,28.97,WINDY,9.65
COTTON,DRY,DESERT,69.34811988,327,28.95,RAINY,0.75
COTTON,DRY,DESERT,62.51007687,326,28.93,NORMAL,9.85
COTTON,DRY,DESERT,62.50460464,327,28.91,SUNNY,11.35
COTTON,DRY,DESERT,64.59457409,325,28.9,WINDY,10.75
COTTON,DRY,DESERT,64.98742947,324,28.89,RAINY,0.85
COTTON,DRY,DESERT,67.5861883,324,28.87,NORMAL,10.75
COTTON,DRY,DESERT,60.44848407,325,28.84,SUNNY,12.25
COTTON,DRY,DESERT,68.53997144,326,28.83,WINDY,11.65
COTTON,DRY,DESERT,67.66323804,324,28.81,RAINY,2.75
COTTON,DRY,DESERT,69.09047809,325,28.79,NORMAL,11.75
COTTON,DRY,DESERT,61.69295127,324,28.82,SUNNY,13.25
COTTON,DRY,DESERT,61.53278622,325,29.02,WINDY,12.65
COTTON,DRY,DESERT,66.6379724,327,29.31,RAINY,3.75
COTTON,DRY,SEMI ARID,65.26774011,327,29.64,NORMAL,7.98
COTTON,DRY,SEMI ARID,67.72837887,328,29.81,SUNNY,9.4
COTTON,DRY,SEMI ARID,64.34848735,335,30.12,WINDY,8.8
COTTON,DRY,SEMI ARID,68.59232289,309,30.35,RAINY,0.25
COTTON,DRY,SEMI ARID,60.37332688,264,30.52,NORMAL,8.98
COTTON,DRY,SEMI ARID,69.01852894,234,30.65,SUNNY,10.4
COTTON,DRY,SEMI ARID,63.59948557,209,30.75,WINDY,9.7
COTTON,DRY,SEMI ARID,68.63525428,188,30.81,RAINY,0.98
COTTON,DRY,SEMI ARID,66.76017239,174,30.85,NORMAL,9.98
COTTON,DRY,SEMI ARID,67.88521396,170,30.87,SUNNY,11.4
COTTON,DRY,SEMI ARID,60.06534859,168,30.87,WINDY,10.8
COTTON,DRY,SEMI ARID,67.83563765,170,30.86,RAINY,1.98
COTTON,DRY,SEMI ARID,69.0854554,167,30.84,NORMAL,10.9
COTTON,DRY,SEMI ARID,67.7017527,161,30.82,SUNNY,12.4
COTTON,DRY,SEMI ARID,61.38597868,170,30.79,WINDY,11.8
COTTON,DRY,SEMI ARID,62.93692886,168,30.74,RAINY,2.7
COTTON,DRY,SEMI HUMID,63.37230676,168,30.69,NORMAL,6.95
COTTON,DRY,SEMI HUMID,63.0563645,168,30.64,SUNNY,8.45
COTTON,DRY,SEMI HUMID,63.95425534,167,30.58,WINDY,7.8
COTTON,DRY,SEMI HUMID,69.69366426,168,30.52,RAINY,0.1
COTTON,DRY,SEMI HUMID,63.11296779,167,30.46,NORMAL,7.95
COTTON,DRY,SEMI HUMID,64.94329356,167,30.41,SUNNY,9.45
COTTON,DRY,SEMI HUMID,67.90577375,168,30.35,WINDY,8.8
COTTON,DRY,SEMI HUMID,65.71765781,168,30.3,RAINY,0.5
COTTON,DRY,SEMI HUMID,69.3478631,167,30.24,NORMAL,8.95
COTTON,DRY,SEMI HUMID,68.93875631,167,30.21,SUNNY,10.45
COTTON,DRY,SEMI HUMID,69.96100028,164,30.15,WINDY,9.9
COTTON,DRY,SEMI HUMID,60.11680815,166,30.1,RAINY,0.95
COTTON,DRY,SEMI HUMID,66.17587668,167,30.05,NORMAL,9.9
COTTON,DRY,SEMI HUMID,68.01232937,166,29.99,SUNNY,11.4
COTTON,DRY,SEMI HUMID,64.24992106,166,29.99,WINDY,10.9
COTTON,DRY,SEMI HUMID,66.55723677,165,30.16,RAINY,1.9
COTTON,DRY,HUMID,64.25510719,168,30.4,NORMAL,5.65
COTTON,DRY,HUMID,64.14928485,166,30.67,SUNNY,7.15
COTTON,DRY,HUMID,61.88871127,166,30.94,WINDY,6.6
COTTON,DRY,HUMID,63.53604453,353,31.12,RAINY,0.1
COTTON,DRY,HUMID,61.14508627,409,31.25,NORMAL,6.6
COTTON,DRY,HUMID,61.36669662,327,31.3,SUNNY,8.1
COTTON,DRY,HUMID,60.18122078,320,31.36,WINDY,7.6
COTTON,DRY,HUMID,66.60416867,322,31.4,RAINY,0.3
COTTON,DRY,HUMID,67.99803573,321,31.41,NORMAL,7.68
COTTON,DRY,HUMID,62.90020977,321,31.39,SUNNY,8.18
COTTON,DRY,HUMID,69.84354028,316,31.36,WINDY,8.6
COTTON,DRY,HUMID,64.14800537,317,31.32,RAINY,0.8
COTTON,DRY,HUMID,68.27085245,318,31.27,NORMAL,8.65
COTTON,DRY,HUMID,61.18956161,317,31.21,SUNNY,10.15
COTTON,DRY,HUMID,64.2020154,320,31.14,WINDY,9.65
COTTON,DRY,HUMID,61.61367264,318,31.07,RAINY,0.65
COTTON,HUMID,DESERT,68.77994074,318,31.04,NORMAL,6.695
COTTON,HUMID,DESERT,64.51136845,318,30.97,SUNNY,8.2
COTTON,HUMID,DESERT,63.38789228,316,30.9,WINDY,7.7
COTTON,HUMID,DESERT,67.10464369,319,30.83,RAINY,0.6
COTTON,HUMID,DESERT,65.14877461,315,30.76,NORMAL,7.695
COTTON,HUMID,DESERT,64.23364112,316,30.69,SUNNY,9.2
COTTON,HUMID,DESERT,61.02701476,316,30.62,WINDY,8.7
COTTON,HUMID,DESERT,66.10123083,315,30.54,RAINY,0.8
COTTON,HUMID,DESERT,66.770943,312,30.47,NORMAL,8.7
COTTON,HUMID,DESERT,63.64698302,313,30.41,SUNNY,10.2
COTTON,HUMID,DESERT,66.15665137,311,30.35,WINDY,9.6
COTTON,HUMID,DESERT,65.91359954,309,30.32,RAINY,0.7
COTTON,HUMID,DESERT,62.73317204,310,30.26,NORMAL,9.5
COTTON,HUMID,DESERT,66.74217464,308,30.2,SUNNY,11
COTTON,HUMID,DESERT,65.62971858,304,30.15,WINDY,10.5
COTTON,HUMID,DESERT,66.31394098,310,30.09,RAINY,1.5
COTTON,HUMID,SEMI ARID,67.88811637,310,30.04,NORMAL,5.92
COTTON,HUMID,SEMI ARID,60.13263713,326,29.99,SUNNY,7.42
COTTON,HUMID,SEMI ARID,63.54718862,328,29.94,WINDY,6.9
COTTON,HUMID,SEMI ARID,65.67718163,328,29.9,RAINY,0.1
COTTON,HUMID,SEMI ARID,62.99303471,329,29.86,NORMAL,6.92
COTTON,HUMID,SEMI ARID,63.29103387,329,29.84,SUNNY,8.42
COTTON,HUMID,SEMI ARID,61.3009051,327,29.8,WINDY,7.9
COTTON,HUMID,SEMI ARID,67.77954584,329,29.76,RAINY,0.5
COTTON,HUMID,SEMI ARID,63.49802189,326,29.72,NORMAL,7.92
COTTON,HUMID,SEMI ARID,63.27771461,327,29.68,SUNNY,9.42
COTTON,HUMID,SEMI ARID,60.63872613,329,29.65,WINDY,8.9
COTTON,HUMID,SEMI ARID,69.92375891,330,29.61,RAINY,0.8
COTTON,HUMID,SEMI ARID,68.51966729,327,29.58,NORMAL,8.92
COTTON,HUMID,SEMI ARID,62.13873825,326,29.55,SUNNY,10.42
COTTON,HUMID,SEMI ARID,60.97876599,325,29.51,WINDY,9.9
COTTON,HUMID,SEMI ARID,66.14007674,328,29.48,RAINY,0.92
